"date","year","weeknum","buoy","buoy_lat","buoy_long","depth_cat","depth_m","param","units","value","flag_rep_diff","flag_nd","doy"
2022-06-09,2022,24,"2",41.913017,-82.7367,"Surface",1,"TDN","ugL",575.825,FALSE,NA,160
2022-06-09,2022,24,"2",41.913017,-82.7367,"Surface",1,"TDP","ugL",9.485,FALSE,NA,160
2022-06-09,2022,24,"2",41.913017,-82.7367,"Surface",1,"TP","ugL",10.075,FALSE,NA,160
2022-06-09,2022,24,"2",41.913017,-82.7367,"Surface",1,"TSS","mgL",5847,FALSE,NA,160
2022-06-09,2022,24,"4",41.8927,-82.5258,"Bottom",8,"NH4","ugL",15.905,FALSE,NA,160
2022-06-09,2022,24,"4",41.8927,-82.5258,"Bottom",8,"NO3","ugL",477.665,FALSE,NA,160
2022-06-09,2022,24,"4",41.8927,-82.5258,"Bottom",8,"SRP","ugL",3.495,FALSE,NA,160
2022-06-09,2022,24,"4",41.8927,-82.5258,"Bottom",8,"TDN","ugL",587.35,FALSE,NA,160
2022-06-09,2022,24,"4",41.8927,-82.5258,"Bottom",8,"TDP","ugL",7.41,FALSE,NA,160
2022-06-09,2022,24,"4",41.8927,-82.5258,"Bottom",8,"TP","ugL",12.46,FALSE,NA,160
2022-06-09,2022,24,"4",41.8927,-82.5258,"Bottom",8,"TSS","mgL",3979,FALSE,NA,160
2022-06-09,2022,24,"4",41.8927,-82.5258,"Surface",1,"NH4","ugL",22.175,TRUE,NA,160
2022-06-09,2022,24,"4",41.8927,-82.5258,"Surface",1,"NO3","ugL",481.31,FALSE,NA,160
2022-06-09,2022,24,"4",41.8927,-82.5258,"Surface",1,"SRP","ugL",3.59,FALSE,NA,160
2022-06-09,2022,24,"4",41.8927,-82.5258,"Surface",1,"TDN","ugL",591.675,FALSE,NA,160
2022-06-09,2022,24,"4",41.8927,-82.5258,"Surface",1,"TDP","ugL",4.93,FALSE,NA,160
2022-06-09,2022,24,"4",41.8927,-82.5258,"Surface",1,"TP","ugL",11.345,FALSE,NA,160
2022-06-09,2022,24,"4",41.8927,-82.5258,"Surface",1,"TSS","mgL",920,FALSE,NA,160
2022-06-09,2022,24,"5",42.002583,-82.5786,"Bottom",8.5,"NH4","ugL",13.55,FALSE,NA,160
2022-06-09,2022,24,"5",42.002583,-82.5786,"Bottom",8.5,"NO3","ugL",409.39,FALSE,NA,160
2022-06-09,2022,24,"5",42.002583,-82.5786,"Bottom",8.5,"SRP","ugL",2.195,TRUE,NA,160
2022-06-09,2022,24,"5",42.002583,-82.5786,"Bottom",8.5,"TDN","ugL",523.955,FALSE,NA,160
2022-06-09,2022,24,"5",42.002583,-82.5786,"Bottom",8.5,"TDP","ugL",6.49,TRUE,NA,160
2022-06-09,2022,24,"5",42.002583,-82.5786,"Bottom",8.5,"TP","ugL",14.175,FALSE,NA,160
2022-06-09,2022,24,"5",42.002583,-82.5786,"Bottom",8.5,"TSS","mgL",8771,FALSE,NA,160
2022-06-09,2022,24,"5",42.002583,-82.5786,"Surface",1,"NH4","ugL",15.315,FALSE,NA,160
2022-06-09,2022,24,"5",42.002583,-82.5786,"Surface",1,"NO3","ugL",439.29,FALSE,NA,160
2022-06-09,2022,24,"5",42.002583,-82.5786,"Surface",1,"SRP","ugL",2.795,FALSE,NA,160
2022-06-09,2022,24,"5",42.002583,-82.5786,"Surface",1,"TDN","ugL",568.62,FALSE,NA,160
2022-06-09,2022,24,"5",42.002583,-82.5786,"Surface",1,"TDP","ugL",7.76,FALSE,NA,160
2022-06-09,2022,24,"5",42.002583,-82.5786,"Surface",1,"TP","ugL",10.5,FALSE,NA,160
2022-06-09,2022,24,"5",42.002583,-82.5786,"Surface",1,"TSS","mgL",1265,FALSE,NA,160
2022-06-09,2022,24,"6",42.0222,-82.6697,"Bottom",8,"NH4","ugL",23.94,FALSE,NA,160
2022-06-09,2022,24,"6",42.0222,-82.6697,"Bottom",8,"NO3","ugL",412.515,FALSE,NA,160
2022-06-09,2022,24,"6",42.0222,-82.6697,"Bottom",8,"SRP","ugL",5.69,FALSE,NA,160
2022-06-09,2022,24,"6",42.0222,-82.6697,"Bottom",8,"TDN","ugL",744.405,FALSE,NA,160
2022-06-09,2022,24,"6",42.0222,-82.6697,"Bottom",8,"TDP","ugL",9.545,FALSE,NA,160
2022-06-09,2022,24,"6",42.0222,-82.6697,"Bottom",8,"TP","ugL",23.22,FALSE,NA,160
2022-06-09,2022,24,"6",42.0222,-82.6697,"Bottom",8,"TSS","mgL",2288,FALSE,NA,160
2022-06-09,2022,24,"6",42.0222,-82.6697,"Surface",1,"NH4","ugL",18.16,FALSE,NA,160
2022-06-09,2022,24,"6",42.0222,-82.6697,"Surface",1,"NO3","ugL",408.29,FALSE,NA,160
2022-06-09,2022,24,"6",42.0222,-82.6697,"Surface",1,"SRP","ugL",3.425,FALSE,NA,160
2022-06-09,2022,24,"6",42.0222,-82.6697,"Surface",1,"TDN","ugL",564.3,FALSE,NA,160
2022-06-09,2022,24,"6",42.0222,-82.6697,"Surface",1,"TDP","ugL",6.12,FALSE,NA,160
2022-06-09,2022,24,"6",42.0222,-82.6697,"Surface",1,"TP","ugL",15.79,FALSE,NA,160
2022-06-09,2022,24,"6",42.0222,-82.6697,"Surface",1,"TSS","mgL",1079,FALSE,NA,160
2022-06-09,2022,24,"7",41.99605,-82.7179,"Bottom",9.5,"DOC","mgL",1.63,FALSE,NA,160
2022-06-09,2022,24,"7",41.99605,-82.7179,"Bottom",9.5,"NH4","ugL",16,FALSE,NA,160
2022-06-09,2022,24,"7",41.99605,-82.7179,"Bottom",9.5,"NO3","ugL",399.375,FALSE,NA,160
2022-06-09,2022,24,"7",41.99605,-82.7179,"Bottom",9.5,"SRP","ugL",3.27,FALSE,NA,160
2022-06-09,2022,24,"7",41.99605,-82.7179,"Bottom",9.5,"TDN","ugL",443.265,FALSE,NA,160
2022-06-09,2022,24,"7",41.99605,-82.7179,"Bottom",9.5,"TDP","ugL",6.03,FALSE,NA,160
2022-06-09,2022,24,"7",41.99605,-82.7179,"Bottom",9.5,"TP","ugL",63.68,TRUE,NA,160
2022-06-09,2022,24,"7",41.99605,-82.7179,"Bottom",9.5,"TSS","mgL",53143.08,FALSE,NA,160
2022-06-09,2022,24,"7",41.99605,-82.7179,"Surface",1,"DOC","mgL",2.13,FALSE,NA,160
2022-06-09,2022,24,"7",41.99605,-82.7179,"Surface",1,"NH4","ugL",17.665,FALSE,NA,160
2022-06-09,2022,24,"7",41.99605,-82.7179,"Surface",1,"NO3","ugL",388.655,FALSE,NA,160
2022-06-09,2022,24,"7",41.99605,-82.7179,"Surface",1,"SRP","ugL",2.94,TRUE,NA,160
2022-06-09,2022,24,"7",41.99605,-82.7179,"Surface",1,"TDN","ugL",479.285,FALSE,NA,160
2022-06-09,2022,24,"7",41.99605,-82.7179,"Surface",1,"TDP","ugL",2.135,TRUE,NA,160
2022-06-09,2022,24,"7",41.99605,-82.7179,"Surface",1,"TP","ugL",9.285,FALSE,NA,160
2022-06-09,2022,24,"7",41.99605,-82.7179,"Surface",1,"TSS","mgL",1011,FALSE,NA,160
2022-06-24,2022,26,"2",41.913017,-82.7367,"Bottom",11,"NH4","ugL",12.275,FALSE,NA,175
2022-06-24,2022,26,"2",41.913017,-82.7367,"Bottom",11,"NO3","ugL",263.99,FALSE,NA,175
2022-06-24,2022,26,"2",41.913017,-82.7367,"Bottom",11,"SRP","ugL",3.805,FALSE,NA,175
2022-06-24,2022,26,"2",41.913017,-82.7367,"Bottom",11,"TDN","ugL",378.02,FALSE,NA,175
2022-06-24,2022,26,"2",41.913017,-82.7367,"Bottom",11,"TDP","ugL",5.365,FALSE,NA,175
2022-06-24,2022,26,"2",41.913017,-82.7367,"Bottom",11,"TP","ugL",16.785,FALSE,NA,175
2022-06-24,2022,26,"2",41.913017,-82.7367,"Bottom",11,"TSS","mgL",2254,FALSE,NA,175
2022-06-24,2022,26,"2",41.913017,-82.7367,"Surface",1,"NH4","ugL",16.1,TRUE,NA,175
2022-06-24,2022,26,"2",41.913017,-82.7367,"Surface",1,"NO3","ugL",168.675,FALSE,NA,175
2022-06-24,2022,26,"2",41.913017,-82.7367,"Surface",1,"SRP","ugL",3.03,FALSE,NA,175
2022-06-24,2022,26,"2",41.913017,-82.7367,"Surface",1,"TDN","ugL",255.545,FALSE,NA,175
2022-06-24,2022,26,"2",41.913017,-82.7367,"Surface",1,"TDP","ugL",2.625,FALSE,NA,175
2022-06-24,2022,26,"2",41.913017,-82.7367,"Surface",1,"TP","ugL",18.425,TRUE,NA,175
2022-06-24,2022,26,"2",41.913017,-82.7367,"Surface",1,"TSS","mgL",1175,FALSE,NA,175
2022-06-24,2022,26,"4",41.8927,-82.5258,"Bottom",8,"NH4","ugL",22.57,FALSE,NA,175
2022-06-24,2022,26,"4",41.8927,-82.5258,"Bottom",8,"NO3","ugL",262.505,FALSE,NA,175
2022-06-24,2022,26,"4",41.8927,-82.5258,"Bottom",8,"SRP","ugL",5.135,FALSE,NA,175
2022-06-24,2022,26,"4",41.8927,-82.5258,"Bottom",8,"TDN","ugL",420.135,FALSE,NA,175
2022-06-24,2022,26,"4",41.8927,-82.5258,"Bottom",8,"TDP","ugL",6.98,TRUE,NA,175
2022-06-24,2022,26,"4",41.8927,-82.5258,"Bottom",8,"TP","ugL",16.315,FALSE,NA,175
2022-06-24,2022,26,"4",41.8927,-82.5258,"Bottom",8,"TSS","mgL",532.67,FALSE,NA,175
2022-06-24,2022,26,"4",41.8927,-82.5258,"Surface",1,"NH4","ugL",13.65,FALSE,NA,175
2022-06-24,2022,26,"4",41.8927,-82.5258,"Surface",1,"NO3","ugL",251.285,FALSE,NA,175
2022-06-24,2022,26,"4",41.8927,-82.5258,"Surface",1,"SRP","ugL",2.605,FALSE,NA,175
